pref_id,pref_name,city_id,city_name,has_subsidy,subsidy_name,max_amount_raw,max_amount_yen,official_url
fukui,福井県,echizenmachi,越前町,1,越前町空き家等除却支援事業補助金,最大100万円（費用の1/2以内）,1000000,https://www.town.echizen.fukui.jp/kurashi/04/06/p005244.html
fukui,福井県,mihama,美浜町,1,美浜町老朽危険空家等解体撤去事業補助金,詳細は窓口にお問い合わせください,,https://www.town.fukui-mihama.lg.jp/soshiki/13/4311.html
fukui,福井県,takahama,高浜町,1,高浜町老朽危険空き家等除却支援事業補助金,詳細は窓口にお問い合わせください,,https://www.town.takahama.fukui.jp/page/kensetuseibi/p007414.html
fukui,福井県,ohi,おおい町,1,おおい町空家等除却支援事業補助金,最大50万円（費用の1/2以内）,500000,http://www.town.ohi.fukui.jp/object/object05/p19961.html
fukui,福井県,wakasa,若狭町,0,,,,https://www.town.wakasa.fukui.jp/
hokkaido,北海道,ebetsu,江別市,0,,,,
hokkaido,北海道,chitose,千歳市,0,,,,
hokkaido,北海道,eniwa,恵庭市,0,,,,
hokkaido,北海道,kitahiroshima,北広島市,0,,,,
hokkaido,北海道,ishikari,石狩市,0,,,,
hokkaido,北海道,tobetsu,当別町,0,,,,
hokkaido,北海道,shinshinotsu,新篠津村,0,,,,
hokkaido,北海道,iwamizawa,岩見沢市,0,,,,
hokkaido,北海道,yubari,夕張市,0,,,,
hokkaido,北海道,bibai,美唄市,0,,,,
hokkaido,北海道,ashibetsu,芦別市,0,,,,
hokkaido,北海道,akabira,赤平市,0,,,,
hokkaido,北海道,mikasa,三笠市,0,,,,
hokkaido,北海道,takikawa,滝川市,0,,,,
hokkaido,北海道,sunagawa,砂川市,0,,,,
hokkaido,北海道,utashinai,歌志内市,0,,,,
hokkaido,北海道,fukagawa,深川市,0,,,,
hokkaido,北海道,furano,富良野市,0,,,,
hokkaido,北海道,nanporo,南幌町,0,,,,
hokkaido,北海道,naie,奈井江町,0,,,,
hokkaido,北海道,kamisunagawa,上砂川町,0,,,,
hokkaido,北海道,yuni,由仁町,0,,,,
hokkaido,北海道,naganuma,長沼町,0,,,,
hokkaido,北海道,kuriyama,栗山町,0,,,,
hokkaido,北海道,tsukigata,月形町,0,,,,
hokkaido,北海道,urausu,浦臼町,0,,,,
hokkaido,北海道,shintotsu,新十津川町,0,,,,
hokkaido,北海道,moseushi,妹背牛町,0,,,,
hokkaido,北海道,chippubetsu,秩父別町,0,,,,
hokkaido,北海道,uryu,雨竜町,0,,,,
hokkaido,北海道,hokuryu,北竜町,0,,,,
hokkaido,北海道,numata,沼田町,0,,,,
hokkaido,北海道,otaru,小樽市,0,,,,
hokkaido,北海道,shimamaki,島牧村,0,,,,
hokkaido,北海道,suttu,寿都町,0,,,,
hokkaido,北海道,kuromatsunai,黒松内町,0,,,,
hokkaido,北海道,rankoshi,蘭越町,0,,,,
hokkaido,北海道,niseko,ニセコ町,0,,,,
hokkaido,北海道,makkari,真狩村,0,,,,
hokkaido,北海道,rusutsu,留寿都村,0,,,,
hokkaido,北海道,kimobetsu,喜茂別町,0,,,,
hokkaido,北海道,kyogoku,京極町,0,,,,
hokkaido,北海道,kutchan,倶知安町,0,,,,
hokkaido,北海道,kyowa,共和町,0,,,,
hokkaido,北海道,iwanai,岩内町,0,,,,
hokkaido,北海道,furubira,古平町,0,,,,
hokkaido,北海道,niki,仁木町,0,,,,
hokkaido,北海道,yoichi,余市町,0,,,,
hokkaido,北海道,akaigawa,赤井川村,0,,,,
hokkaido,北海道,shakotan,積丹町,0,,,,
hokkaido,北海道,tomari,泊村,0,,,,
hokkaido,北海道,kamoenai,神恵内村,0,,,,
hokkaido,北海道,shibetsu,士別市,0,,,,
hokkaido,北海道,nayoro,名寄市,0,,,,
hokkaido,北海道,takasu,鷹栖町,0,,,,
hokkaido,北海道,higashikagura,東神楽町,0,,,,
hokkaido,北海道,toma,当麻町,0,,,,
hokkaido,北海道,pippu,比布町,0,,,,
hokkaido,北海道,aibetsu,愛別町,0,,,,
hokkaido,北海道,kamikawa,上川町,0,,,,
hokkaido,北海道,higashikawa,東川町,0,,,,
hokkaido,北海道,biei,美瑛町,0,,,,
hokkaido,北海道,kamifurano,上富良野町,0,,,,
hokkaido,北海道,nakafurano,中富良野町,0,,,,
hokkaido,北海道,minamifurano,南富良野町,0,,,,
hokkaido,北海道,shimukappu,占冠村,0,,,,
hokkaido,北海道,wassamu,和寒町,0,,,,
hokkaido,北海道,kembuchi,剣淵町,0,,,,
hokkaido,北海道,shimokawa,下川町,0,,,,
hokkaido,北海道,bifuka,美深町,0,,,,
hokkaido,北海道,otoineppu,音威子府村,0,,,,
hokkaido,北海道,nakagawa,中川町,0,,,,
hokkaido,北海道,rumoi,留萌市,0,,,,
hokkaido,北海道,mashike,増毛町,0,,,,
hokkaido,北海道,obira,小平町,0,,,,
hokkaido,北海道,tomamae,苫前町,0,,,,
hokkaido,北海道,haboro,羽幌町,0,,,,
hokkaido,北海道,shosanbetsu,初山別村,0,,,,
hokkaido,北海道,enbetsu,遠別町,0,,,,
hokkaido,北海道,teshio,天塩町,0,,,,
hokkaido,北海道,wakkanai,稚内市,0,,,,
hokkaido,北海道,sarufutsu,猿払村,0,,,,
hokkaido,北海道,hamatonbetsu,浜頓別町,0,,,,
hokkaido,北海道,nakatombetsu,中頓別町,0,,,,
hokkaido,北海道,esashi_soya,枝幸町,0,,,,
hokkaido,北海道,toyotomi,豊富町,0,,,,
hokkaido,北海道,rebun,礼文町,0,,,,
hokkaido,北海道,rishiri,利尻町,0,,,,
hokkaido,北海道,rishirifuji,利尻富士町,0,,,,
hokkaido,北海道,horonobe,幌延町,0,,,,
hokkaido,北海道,kitami,北見市,0,,,,
hokkaido,北海道,abashiri,網走市,0,,,,
hokkaido,北海道,mombetsu,紋別市,0,,,,
hokkaido,北海道,ozora,大空町,0,,,,
hokkaido,北海道,bihoro,美幌町,0,,,,
hokkaido,北海道,tsubetsu,津別町,0,,,,
hokkaido,北海道,shari,斜里町,0,,,,
hokkaido,北海道,kiyosato,清里町,0,,,,
hokkaido,北海道,koshimizu,小清水町,0,,,,
hokkaido,北海道,kunneppu,訓子府町,0,,,,
hokkaido,北海道,oketo,置戸町,0,,,,
hokkaido,北海道,saroma,佐呂間町,0,,,,
hokkaido,北海道,engaru,遠軽町,0,,,,
hokkaido,北海道,yubetsu,湧別町,0,,,,
hokkaido,北海道,takinoue,滝上町,0,,,,
hokkaido,北海道,okoppe,興部町,0,,,,
hokkaido,北海道,nishiokoppe,西興部村,0,,,,
hokkaido,北海道,oumu,雄武町,0,,,,
hokkaido,北海道,obihiro,帯広市,1,帯広市特定空家解体補助金,最大50万円（除却費用の10分の8以内）,500000,https://www.city.obihiro.hokkaido.jp/kurashi/sumai/akiya/1003027.html
hokkaido,北海道,otofuke,音更町,0,,,,
hokkaido,北海道,shihoro,士幌町,0,,,,
hokkaido,北海道,kamishihoro,上士幌町,0,,,,
hokkaido,北海道,shikaoi,鹿追町,0,,,,
hokkaido,北海道,shintoku,新得町,0,,,,
hokkaido,北海道,shimizu,清水町,0,,,,
hokkaido,北海道,memuro,芽室町,0,,,,
hokkaido,北海道,nakasatsunai,中札内村,0,,,,
hokkaido,北海道,sarabetsu,更別村,0,,,,
hokkaido,北海道,taiki,大樹町,0,,,,
hokkaido,北海道,hiroo,広尾町,0,,,,
hokkaido,北海道,makubetsu,幕別町,0,,,,
hokkaido,北海道,ikeda,池田町,0,,,,
hokkaido,北海道,toyokoro,豊頃町,0,,,,
hokkaido,北海道,honbetsu,本別町,0,,,,
hokkaido,北海道,ashoro,足寄町,0,,,,
hokkaido,北海道,rikubetsu,陸別町,0,,,,
hokkaido,北海道,urahoro,浦幌町,0,,,,
hokkaido,北海道,kushiro,釧路市,1,釧路市不良空家等除却費補助金,最大30万円（除却工事費の1/3以内）,300000,https://www.city.kushiro.lg.jp/kurashi/sumai/akiya/071286.html
hokkaido,北海道,kushirocho,釧路町,0,,,,
hokkaido,北海道,akkeshi,厚岸町,0,,,,
hokkaido,北海道,hamanaka,浜中町,0,,,,
hokkaido,北海道,shibecha,標茶町,0,,,,
hokkaido,北海道,teshikaga,弟子屈町,0,,,,
hokkaido,北海道,tsurui,鶴居村,0,,,,
hokkaido,北海道,shiranuka,白糠町,0,,,,
hokkaido,北海道,nemuro,根室市,0,,,,
hokkaido,北海道,betsukai,別海町,0,,,,
hokkaido,北海道,nakashibetsu,中標津町,0,,,,
hokkaido,北海道,shibetsucho,標津町,0,,,,
hokkaido,北海道,rausu,羅臼町,0,,,,
hokkaido,北海道,muroran,室蘭市,0,,,,
hokkaido,北海道,tomakomai,苫小牧市,1,空家等解体補助金,最大50万円（工事費の1/2以内）,500000,https://www.city.tomakomai.hokkaido.jp/kurashi/akiyataisaku/hoziyo.html
hokkaido,北海道,noboribetsu,登別市,0,,,,
hokkaido,北海道,h_date,伊達市,0,,,,
hokkaido,北海道,sobetsu,壮瞥町,0,,,,
hokkaido,北海道,toyako,洞爺湖町,0,,,,
hokkaido,北海道,toyoura,豊浦町,0,,,,
hokkaido,北海道,atsuma,厚真町,0,,,,
hokkaido,北海道,mukawa,むかわ町,0,,,,
hokkaido,北海道,shiraoi,白老町,0,,,,
hokkaido,北海道,hidaka,日高町,0,,,,
hokkaido,北海道,biratori,平取町,0,,,,
hokkaido,北海道,niikappu,新冠町,0,,,,
hokkaido,北海道,urakawa,浦河町,0,,,,
hokkaido,北海道,samani,様似町,0,,,,
hokkaido,北海道,erimo,えりも町,0,,,,
hokkaido,北海道,shinhidaka,新ひだか町,0,,,,
hokkaido,北海道,hokuto,北斗市,1,北斗市空家等解体補助金,詳細は窓口にお問い合わせください,,
hokkaido,北海道,matsumae,松前町,0,,,,
hokkaido,北海道,h_fukushima,福島町,0,,,,
hokkaido,北海道,shiriuchi,知内町,0,,,,
hokkaido,北海道,kikonai,木古内町,0,,,,
hokkaido,北海道,nanae,七飯町,0,,,,
hokkaido,北海道,shikabe,鹿部町,0,,,,
hokkaido,北海道,mori,森町,0,,,,
hokkaido,北海道,yakumo,八雲町,0,,,,
hokkaido,北海道,oshamanbe,長万部町,0,,,,
hokkaido,北海道,h_esashi,江差町,0,,,,
hokkaido,北海道,kaminokuni,上ノ国町,0,,,,
hokkaido,北海道,assabu,厚沢部町,0,,,,
hokkaido,北海道,otobe,乙部町,0,,,,
hokkaido,北海道,okushiri,奥尻町,0,,,,
hokkaido,北海道,imakane,今金町,0,,,,
hokkaido,北海道,setana,せたな町,0,,,,
nagano,長野県,ueda,上田市,0,,,,
nagano,長野県,okaya,岡谷市,0,,,,
nagano,長野県,iida,飯田市,0,,,,
nagano,長野県,suwa,諏訪市,0,,,,
nagano,長野県,suzaka,須坂市,0,,,,
nagano,長野県,komoro,小諸市,0,,,,
nagano,長野県,ina,伊那市,0,,,,
nagano,長野県,komagane,駒ヶ根市,0,,,,
nagano,長野県,nakano,中野市,0,,,,
nagano,長野県,omachi,大町市,0,,,,
nagano,長野県,iyama,飯山市,0,,,,
nagano,長野県,chino,茅野市,0,,,,
nagano,長野県,shiojiri,塩尻市,0,,,,
nagano,長野県,saku,佐久市,0,,,,
nagano,長野県,chikuma,千曲市,0,,,,
nagano,長野県,tomi,東御市,0,,,,
nagano,長野県,azumino,安曇野市,0,,,,
nagano,長野県,koumi,小海町,0,,,,
nagano,長野県,kawakamimura,川上村,0,,,,
nagano,長野県,minamimaki,南牧村,0,,,,
nagano,長野県,minamiaiki,南相木村,0,,,,
nagano,長野県,kitaaiki,北相木村,0,,,,
nagano,長野県,sakuho,佐久穂町,0,,,,
nagano,長野県,karuizawa,軽井沢町,0,,,,
nagano,長野県,miyota,御代田町,0,,,,
nagano,長野県,tateshina,立科町,0,,,,
nagano,長野県,aoki,青木村,0,,,,
nagano,長野県,nagawa,長和町,0,,,,
nagano,長野県,shimosuwa,下諏訪町,0,,,,
nagano,長野県,fujimi,富士見町,0,,,,
nagano,長野県,hara,原村,0,,,,
nagano,長野県,tatsuno,辰野町,0,,,,
nagano,長野県,minowa,箕輪町,0,,,,
nagano,長野県,iijima,飯島町,0,,,,
nagano,長野県,minamiminowa,南箕輪村,0,,,,
nagano,長野県,nakagawa,中川村,0,,,,
nagano,長野県,miyada,宮田村,0,,,,
nagano,長野県,matsukawa,松川町,0,,,,
nagano,長野県,takamori,高森町,0,,,,
nagano,長野県,anan,阿南町,0,,,,
nagano,長野県,achi,阿智村,0,,,,
nagano,長野県,hiraya,平谷村,0,,,,
nagano,長野県,neba,根羽村,0,,,,
nagano,長野県,shimojo,下條村,0,,,,
nagano,長野県,urugi,売木村,0,,,,
nagano,長野県,tenryu,天龍村,0,,,,
nagano,長野県,yasuhara,泰阜村,0,,,,
nagano,長野県,takagi,喬木村,0,,,,
nagano,長野県,toyooka,豊丘村,0,,,,
nagano,長野県,okaga,大鹿村,0,,,,
nagano,長野県,agematsu,上松町,0,,,,
nagano,長野県,nagiso,南木曽町,0,,,,
nagano,長野県,kisoji,木祖村,0,,,,
nagano,長野県,otaki,王滝村,0,,,,
nagano,長野県,okawa,大桑村,0,,,,
nagano,長野県,kiso,木曽町,0,,,,
nagano,長野県,omi,麻績村,0,,,,
nagano,長野県,ikusaka,生坂村,0,,,,
nagano,長野県,yamagata,山形村,0,,,,
nagano,長野県,asahi,朝日村,0,,,,
nagano,長野県,chikuhoku,筑北村,0,,,,
nagano,長野県,ikeda,池田町,0,,,,
nagano,長野県,matsukawamura,松川村,0,,,,
nagano,長野県,hakuba,白馬村,0,,,,
nagano,長野県,otari,小谷村,0,,,,
nagano,長野県,sakaki,坂城町,0,,,,
nagano,長野県,obuse,小布施町,0,,,,
nagano,長野県,takayamamura,高山村,0,,,,
nagano,長野県,yamanouchi,山ノ内町,0,,,,
nagano,長野県,kijimadaira,木島平村,0,,,,
nagano,長野県,nozawaonsen,野沢温泉村,0,,,,
nagano,長野県,shinano,信濃町,0,,,,
nagano,長野県,ogawa,小川村,0,,,,
nagano,長野県,iizuna,飯綱町,0,,,,
nagano,長野県,sakae,栄村,0,,,,
gifu,岐阜県,takayama,高山市,0,,,,
gifu,岐阜県,tajimi,多治見市,0,,,,
gifu,岐阜県,seki,関市,0,,,,
gifu,岐阜県,nakatsugawa,中津川市,0,,,,
gifu,岐阜県,mino,美濃市,0,,,,
gifu,岐阜県,mizunami,瑞浪市,0,,,,
gifu,岐阜県,hashima,羽島市,0,,,,
gifu,岐阜県,ena,恵那市,0,,,,
gifu,岐阜県,minokamo,美濃加茂市,0,,,,
gifu,岐阜県,toki,土岐市,0,,,,
gifu,岐阜県,kakamigahara,各務原市,0,,,,
gifu,岐阜県,kani,可児市,0,,,,
gifu,岐阜県,yamagata,山県市,0,,,,
gifu,岐阜県,mizuho,瑞穂市,0,,,,
gifu,岐阜県,hida,飛騨市,0,,,,
gifu,岐阜県,motosu,本巣市,0,,,,
gifu,岐阜県,gujo,郡上市,0,,,,
gifu,岐阜県,gero,下呂市,0,,,,
gifu,岐阜県,kaizu,海津市,0,,,,
gifu,岐阜県,ginan,岐南町,0,,,,
gifu,岐阜県,kasamatsu,笠松町,0,,,,
gifu,岐阜県,yoro,養老町,0,,,,
gifu,岐阜県,tarui,垂井町,0,,,,
gifu,岐阜県,sekigahara,関ケ原町,0,,,,
gifu,岐阜県,godo,神戸町,0,,,,
gifu,岐阜県,wanonai,輪之内町,0,,,,
gifu,岐阜県,anpachi,安八町,0,,,,
gifu,岐阜県,ibigawa,揖斐川町,0,,,,
gifu,岐阜県,ono,大野町,0,,,,
gifu,岐阜県,ikeda,池田町,0,,,,
gifu,岐阜県,kitagata,北方町,0,,,,
gifu,岐阜県,sakahogi,坂祝町,0,,,,
gifu,岐阜県,tomika,富加町,0,,,,
gifu,岐阜県,kawabe,川辺町,0,,,,
gifu,岐阜県,shichisou,七宗町,0,,,,
gifu,岐阜県,yaotsu,八百津町,0,,,,
gifu,岐阜県,shirakawa,白川町,0,,,,
gifu,岐阜県,higashishirakawa,東白川村,0,,,,
gifu,岐阜県,mitake,御嵩町,0,,,,
gifu,岐阜県,shirakawago,白川村,0,,,,
mie,三重県,ise,伊勢市,1,木造空家住宅の除却（解体）補助制度,最大30万円（費用の2/3以内）,300000,https://www.city.ise.mie.jp/kurashi/hikkoshi_sumai/akiya/hojo/1004965.html
mie,三重県,matsusaka,松阪市,1,松阪市不良空家等除却促進補助金／木造住宅の除却補助,最大25万円（費用の23%以内）※旧耐震木造住宅除却は最大30万円（費用の2/3以内）,250000,https://www.city.matsusaka.mie.jp/soshiki/47/63-jyokyakuhojyokin.html
mie,三重県,kuwana,桑名市,1,桑名市特定空家等除却補助金,最大30万円（費用の1/3以内）,300000,https://www.city.kuwana.lg.jp/toshikanri/tsukamoto.html
mie,三重県,suzuka,鈴鹿市,1,鈴鹿市特定空家等除却費補助金,最大30万円（費用の1/3以内）,300000,https://www.city.suzuka.lg.jp/kurashi/sumai/1009631/1002595.html
mie,三重県,nabari,名張市,1,名張市特定空家等及び不良空家除却費補助金,最大30万円（費用の1/3以内）,300000,https://www.city.nabari.lg.jp/s043/030/080/290/20190516154450.html
mie,三重県,owase,尾鷲市,0,,,,https://www.city.owase.lg.jp/0000011820.html
mie,三重県,kameyama,亀山市,1,木造住宅除却事業費補助金（木造住宅耐震事業）,詳細は窓口にお問い合わせください,,https://www.city.kameyama.mie.jp/
mie,三重県,toba,鳥羽市,1,木造住宅耐震支援制度（除却補助含む）,詳細は窓口にお問い合わせください,,https://www.city.toba.mie.jp/
mie,三重県,kumano,熊野市,1,熊野市耐震性のない木造住宅除却事業費補助金,最大20万7千円（工事費の23%以内）,207000,https://www.city.kumano.lg.jp/life/?content=2191
mie,三重県,inabe,いなべ市,1,木造住宅耐震補強等事業費補助制度（除却補助含む）,詳細は窓口にお問い合わせください,,https://www.city.inabe.mie.jp/
mie,三重県,shima,志摩市,1,志摩市木造住宅空き家除却（解体）補助金,最大30万円（費用の2/3以内）,300000,https://www.city.shima.mie.jp/kakuka/kensetsubu/eizenshitsu/eizen_sumai/1554777997590.html
mie,三重県,iga,伊賀市,1,耐震のない木造住宅（空き家）の除却支援,詳細は窓口にお問い合わせください,,https://www.city.iga.lg.jp/
mie,三重県,kisosaki,木曽岬町,0,,,,https://www.town.kisosaki.mie.jp/
mie,三重県,toin,東員町,1,空家除却支援事業,詳細は窓口にお問い合わせください,,https://www.town.toin.mie.jp/
mie,三重県,komono,菰野町,1,木造住宅耐震診断・補強事業（除却補助含む）,詳細は窓口にお問い合わせください,,https://www.town.komono.mie.jp/
mie,三重県,asahi,朝日町,0,,,,https://www.town.asahi.mie.jp/
mie,三重県,kawagoe,川越町,0,,,,https://www.town.kawagoe.mie.jp/
mie,三重県,taki,多気町,0,,,,https://www.town.taki.mie.jp/
mie,三重県,meiwa,明和町,1,明和町木造空家住宅除却補助金,詳細は窓口にお問い合わせください,,https://www.town.meiwa.mie.jp/
mie,三重県,odai,大台町,1,大台町空家等除却補助制度,最大100万円（令和7年度〜令和9年度）,1000000,https://www.odaitown.jp/soshiki/yakuba/8/2/1974.html
mie,三重県,tamaki,玉城町,1,木造住宅への耐震事業補助金制度（除却補助含む）,詳細は窓口にお問い合わせください,,https://www.town.tamaki.mie.jp/
mie,三重県,watarai,度会町,0,,,,https://www.town.watarai.mie.jp/
mie,三重県,taiki,大紀町,1,大紀町空家等除却補助金,詳細は窓口にお問い合わせください,,https://www.town.taiki.mie.jp/
mie,三重県,minamiise,南伊勢町,1,南伊勢町木造住宅耐震除却事業費補助金,詳細は窓口にお問い合わせください,,https://www.town.minamiise.mie.jp/
mie,三重県,kihoku,紀北町,1,木造住宅の解体工事補助,詳細は窓口にお問い合わせください,,https://www.town.kihoku.mie.jp/
mie,三重県,mihama,御浜町,1,御浜町不良空家除却補助金／木造空き家住宅除却工事補助,詳細は窓口にお問い合わせください,,https://www.town.mihama.mie.jp/soshikikarasagasu/kensetsuka/kurashinojoho/1/228.html
mie,三重県,kiho,紀宝町,0,,,,https://www.town.kiho.mie.jp/
kyoto,京都府,fukuchiyama,福知山市,0,,,,https://www.city.fukuchiyama.lg.jp/
kyoto,京都府,maizuru,舞鶴市,1,舞鶴市空き家除却支援事業補助金,最大40万円（工事費の1/3以内）,400000,https://www.city.maizuru.kyoto.jp/0000012316.html
kyoto,京都府,ayabe,綾部市,1,綾部市特定空家等除却費補助金,詳細は窓口にお問い合わせください,,https://www.city.ayabe.lg.jp/faq/faq_detail.php?co=cat&frmId=87&frmCd=5-4-0-0-0
kyoto,京都府,uji,宇治市,1,宇治市老朽空き家等解体補助金,最大30万円（解体工事費の1/3以内）,300000,https://www.city.uji.kyoto.jp/soshiki/48/88936.html
kyoto,京都府,miyazu,宮津市,0,,,,https://www.city.miyazu.kyoto.jp/
kyoto,京都府,kameoka,亀岡市,0,,,,https://www.city.kameoka.kyoto.jp/
kyoto,京都府,joyo,城陽市,0,,,,https://www.city.joyo.kyoto.jp/0000006469.html
kyoto,京都府,muko,向日市,0,,,,https://www.city.muko.kyoto.jp/
kyoto,京都府,nagaokakyo,長岡京市,0,,,,https://www.city.nagaokakyo.lg.jp/
kyoto,京都府,yawata,八幡市,0,,,,https://www.city.yawata.kyoto.jp/
kyoto,京都府,kyotanabe,京田辺市,0,,,,https://www.city.kyotanabe.lg.jp/
kyoto,京都府,kyotango,京丹後市,1,京丹後市老朽空家等除却費補助金,最大20万円（対象経費の1/3以内）,200000,https://www.city.kyotango.lg.jp/
kyoto,京都府,nantan,南丹市,0,,,,https://www.city.nantan.kyoto.jp/
kyoto,京都府,kizugawa,木津川市,0,,,,https://www.city.kizugawa.lg.jp/
kyoto,京都府,oyamazaki,大山崎町,0,,,,https://www.town.oyamazaki.kyoto.jp/
kyoto,京都府,kumiyama,久御山町,0,,,,https://www.town.kumiyama.lg.jp/
kyoto,京都府,ide,井手町,0,,,,https://www.town.ide.kyoto.jp/
kyoto,京都府,ujitawara,宇治田原町,0,,,,https://www.town.ujitawara.kyoto.jp/
kyoto,京都府,kasagi,笠置町,0,,,,https://www.town.kasagi.lg.jp/
kyoto,京都府,wazuka,和束町,0,,,,https://www.town.wazuka.lg.jp/
kyoto,京都府,seika,精華町,0,,,,https://www.town.seika.kyoto.jp/
kyoto,京都府,minamiyamashiro,南山城村,0,,,,https://www.vill.minamiyamashiro.lg.jp/
kyoto,京都府,kyotamba,京丹波町,0,,,,https://www.town.kyotamba.kyoto.jp/
kyoto,京都府,ine,伊根町,0,,,,https://www.town.ine.kyoto.jp/
kyoto,京都府,yosano,与謝野町,0,,,,https://www.town.yosano.lg.jp/
hyogo,兵庫県,akashi,明石市,0,,,,https://www.city.akashi.lg.jp/tosei/ken_anzen_ka/20180906.html
hyogo,兵庫県,sumoto,洲本市,1,洲本市危険空き家除却支援事業補助金,最大133.2万円（費用の2/3以内）※住宅用途以外は最大30万円（費用の1/3）,1332000,https://www.city.sumoto.lg.jp/soshiki/22/index.html
hyogo,兵庫県,ashiya,芦屋市,0,,,,https://www.city.ashiya.lg.jp/juutaku/akiyakatuyousienjigyouhojyo.html
hyogo,兵庫県,itami,伊丹市,0,,,,https://www.city.itami.lg.jp/SOSIKI/TOSHI/JUTAKU/index.html
hyogo,兵庫県,aioi,相生市,0,,,,https://www.city.aioi.lg.jp/
hyogo,兵庫県,toyooka,豊岡市,1,豊岡市危険空家除却支援事業補助金,最大33.3万円（費用の1/6以内）,333000,https://www.city.toyooka.lg.jp/kurashi/tochijutaku/1004666/1029069.html
hyogo,兵庫県,kakogawa,加古川市,0,,,,https://www.city.kakogawa.lg.jp/
hyogo,兵庫県,ako,赤穂市,0,,,,https://www.city.ako.lg.jp/
hyogo,兵庫県,nishiwaki,西脇市,0,,,,https://www.city.nishiwaki.lg.jp/
hyogo,兵庫県,takarazuka,宝塚市,0,,,,https://www.city.takarazuka.hyogo.jp/
hyogo,兵庫県,miki,三木市,0,,,,https://www.city.miki.lg.jp/
hyogo,兵庫県,takasago,高砂市,0,,,,https://www.city.takasago.hyogo.jp/
hyogo,兵庫県,kawanishi,川西市,0,,,,https://www.city.kawanishi.hyogo.jp/
hyogo,兵庫県,ono,小野市,0,,,,https://www.city.ono.hyogo.jp/
hyogo,兵庫県,sanda,三田市,0,,,,https://www.city.sanda.lg.jp/
hyogo,兵庫県,kasai,加西市,0,,,,https://www.city.kasai.hyogo.jp/
hyogo,兵庫県,tanbasasayama,丹波篠山市,1,丹波篠山市老朽危険空き家等除却支援事業補助金,最大80万円（費用の2/3以内）,800000,https://www.city.tanbasasayama.lg.jp/
hyogo,兵庫県,yabu,養父市,1,養父市老朽空き家等解体補助金,最大50万円（費用の1/5以内）,500000,https://www.city.yabu.hyogo.jp/soshiki/seibi/miraika/1_1/10786.html
hyogo,兵庫県,tamba,丹波市,1,丹波市老朽危険空き家解体撤去支援事業補助金,詳細は窓口にお問い合わせください,,https://www.city.tamba.lg.jp/soshiki/toshijutakuka/gyomuannai/6/3/1817.html
hyogo,兵庫県,minamiawaji,南あわじ市,0,,,,https://www.city.minamiawaji.hyogo.jp/soshiki/toshi/
hyogo,兵庫県,asago,朝来市,0,,,,https://www.city.asago.hyogo.jp/
hyogo,兵庫県,awaji,淡路市,1,淡路市危険空き家除却支援事業補助金,詳細は窓口にお問い合わせください（費用の2/3以内・標準除却費に基づき算定）,,https://www.city.awaji.lg.jp/soshiki/toshikei/24588.html
hyogo,兵庫県,shiso,宍粟市,0,,,,https://www.city.shiso.lg.jp/
hyogo,兵庫県,kato,加東市,0,,,,https://www.city.kato.lg.jp/
hyogo,兵庫県,tatsuno,たつの市,0,,,,https://www.city.tatsuno.lg.jp/
hyogo,兵庫県,inagawa,猪名川町,0,,,,https://www.town.inagawa.lg.jp/
hyogo,兵庫県,taka,多可町,0,,,,https://www.town.taka.lg.jp/
hyogo,兵庫県,inami,稲美町,0,,,,https://www.town.inami.lg.jp/
hyogo,兵庫県,harima,播磨町,0,,,,https://www.town.harima.lg.jp/
hyogo,兵庫県,ichikawa,市川町,0,,,,https://www.town.ichikawa.lg.jp/
hyogo,兵庫県,fukusaki,福崎町,0,,,,https://www.town.fukusaki.hyogo.jp/
hyogo,兵庫県,kamikawa,神河町,0,,,,https://www.town.kamikawa.hyogo.jp/
hyogo,兵庫県,taishi,太子町,0,,,,https://www.town.taishi.hyogo.jp/
hyogo,兵庫県,kamigori,上郡町,0,,,,https://www.town.kamigori.hyogo.jp/
hyogo,兵庫県,sayo,佐用町,0,,,,https://www.town.sayo.lg.jp/
hyogo,兵庫県,kami,香美町,0,,,,https://www.town.kami.hyogo.jp/
hyogo,兵庫県,shinnonsen,新温泉町,0,,,,https://www.town.shinonsen.hyogo.jp/
nara,奈良県,yamatotakada,大和高田市,1,大和高田市老朽空家等除却工事補助金,詳細は窓口にお問い合わせください,,https://www.city.yamatotakada.nara.jp/soshikikarasagasu/jutakuka/zumai/1/7867.html
nara,奈良県,yamatokoriyama,大和郡山市,0,,,,https://www.city.yamatokoriyama.nara.jp/
nara,奈良県,tenri,天理市,0,,,,https://www.city.tenri.nara.jp/kurashi/akiya/index.html
nara,奈良県,kashihara,橿原市,1,橿原市空家等除却事業,詳細は窓口にお問い合わせください,,https://www.city.kashihara.nara.jp/soshiki/1009/gyomu/3/1/16182.html
nara,奈良県,sakurai,桜井市,1,桜井市老朽危険空家等除却支援事業補助金,最大30万円（費用の2分の1以内）,300000,https://www.city.sakurai.lg.jp/sosiki/toshikensetsubu/eizenka/akiyaseido/6587.html
nara,奈良県,gojo,五條市,1,五條市特定空家等除却事業補助金,最大50万円（費用の2分の1以内）,500000,https://www.city.gojo.lg.jp/soshiki/machidukuri/7578.html
nara,奈良県,gose,御所市,1,御所市危険空家等解体工事補助金,詳細は窓口にお問い合わせください,,https://www.city.gose.nara.jp/0000001657.html
